"Test.Sample" "Test.Mean" "Test.Standard.Deviation" "Test.Activity" "Training.Sample" "Training.Mean" "Training.Standard.Deviation" "Training.Activity"
"1510" 12 -0.409604363403565 0.47822755003001 "Walking Upstairs" 12 -0.409604363403565 -0.409604363403565 "Walking Upstairs"
"1511" 12 -0.408398606658289 0.487214005278827 "Walking Upstairs" 12 -0.408398606658289 -0.408398606658289 "Walking Upstairs"
"1512" 12 -0.439908986809804 0.482409066308357 "Walking Upstairs" 12 -0.439908986809804 -0.439908986809804 "Walking Upstairs"
"1513" 12 -0.433648439911943 0.482597343285134 "Walking Upstairs" 12 -0.433648439911943 -0.433648439911943 "Walking Upstairs"
"1514" 12 -0.424212255825152 0.489649221463788 "Walking Upstairs" 12 -0.424212255825152 -0.424212255825152 "Walking Upstairs"
"1515" 12 -0.41037372035754 0.474262167841434 "Walking Upstairs" 12 -0.41037372035754 -0.41037372035754 "Walking Upstairs"
"1516" 12 -0.409812044347059 0.47367663521046 "Walking Upstairs" 12 -0.409812044347059 -0.409812044347059 "Walking Upstairs"
"1517" 12 -0.409747701997326 0.491862815777401 "Walking Upstairs" 12 -0.409747701997326 -0.409747701997326 "Walking Upstairs"
"1518" 12 -0.401266856741889 0.48454760545599 "Walking Upstairs" 12 -0.401266856741889 -0.401266856741889 "Walking Upstairs"
"1519" 12 -0.403190651611408 0.480586062798604 "Walking Upstairs" 12 -0.403190651611408 -0.403190651611408 "Walking Upstairs"
"1520" 12 -0.424923836564296 0.480449100033276 "Walking Upstairs" 12 -0.424923836564296 -0.424923836564296 "Walking Upstairs"
"1521" 12 -0.408540395919073 0.468254375331389 "Walking Upstairs" 12 -0.408540395919073 -0.408540395919073 "Walking Upstairs"
"1522" 13 -0.597650495983672 0.551753585376694 "Standing" 13 -0.597650495983672 -0.597650495983672 "Standing"
"1523" 13 -0.62784496565549 0.543058399615213 "Standing" 13 -0.62784496565549 -0.62784496565549 "Standing"
"1524" 13 -0.615661552198039 0.562784399831354 "Standing" 13 -0.615661552198039 -0.615661552198039 "Standing"
"1525" 13 -0.627055692840285 0.55731919631236 "Standing" 13 -0.627055692840285 -0.627055692840285 "Standing"
"1526" 13 -0.638162778175419 0.545512102295654 "Standing" 13 -0.638162778175419 -0.638162778175419 "Standing"
"1527" 13 -0.630191533425668 0.555008268792105 "Standing" 13 -0.630191533425668 -0.630191533425668 "Standing"
"1528" 13 -0.627338424185562 0.55698918678068 "Standing" 13 -0.627338424185562 -0.627338424185562 "Standing"
"1529" 13 -0.648395562297041 0.532981381225936 "Standing" 13 -0.648395562297041 -0.648395562297041 "Standing"
"1530" 13 -0.646162030020856 0.534197896654126 "Standing" 13 -0.646162030020856 -0.646162030020856 "Standing"
"1531" 13 -0.646823909989127 0.535503170550963 "Standing" 13 -0.646823909989127 -0.646823909989127 "Standing"
"1532" 13 -0.643827328389661 0.535343859506021 "Standing" 13 -0.643827328389661 -0.643827328389661 "Standing"
"1533" 13 -0.633935637473173 0.530538481268788 "Standing" 13 -0.633935637473173 -0.633935637473173 "Standing"
"1534" 13 -0.620374949637433 0.521003877431045 "Standing" 13 -0.620374949637433 -0.620374949637433 "Standing"
"1535" 13 -0.623189446679055 0.52531940301934 "Standing" 13 -0.623189446679055 -0.623189446679055 "Standing"
"1536" 13 -0.631887720004528 0.522913011827723 "Standing" 13 -0.631887720004528 -0.631887720004528 "Standing"
"1537" 13 -0.616574075254938 0.549189702689176 "Standing" 13 -0.616574075254938 -0.616574075254938 "Standing"
"1538" 13 -0.622519053861319 0.530362791222934 "Standing" 13 -0.622519053861319 -0.622519053861319 "Standing"
"1539" 13 -0.642955332310143 0.535315162171716 "Standing" 13 -0.642955332310143 -0.642955332310143 "Standing"
"1540" 13 -0.654818777656738 0.51789014796849 "Standing" 13 -0.654818777656738 -0.654818777656738 "Standing"
"1541" 13 -0.647417138381317 0.519179640134739 "Standing" 13 -0.647417138381317 -0.647417138381317 "Standing"
"1542" 13 -0.644939351408307 0.525316599141401 "Standing" 13 -0.644939351408307 -0.644939351408307 "Standing"
"1543" 13 -0.646604044173975 0.538367932922059 "Standing" 13 -0.646604044173975 -0.646604044173975 "Standing"
"1544" 13 -0.63819403903672 0.549709084965538 "Standing" 13 -0.63819403903672 -0.63819403903672 "Standing"
"1545" 13 -0.642244703078378 0.538125152199505 "Standing" 13 -0.642244703078378 -0.642244703078378 "Standing"
"1546" 13 -0.636078770827898 0.546081951888504 "Standing" 13 -0.636078770827898 -0.636078770827898 "Standing"
"1547" 13 -0.635619539990196 0.556239067880325 "Standing" 13 -0.635619539990196 -0.635619539990196 "Standing"
"1548" 13 -0.652619573930838 0.508153163841201 "Standing" 13 -0.652619573930838 -0.652619573930838 "Standing"
"1549" 13 -0.497351755940285 0.566994772924876 "Sitting" 13 -0.497351755940285 -0.497351755940285 "Sitting"
"1550" 13 -0.594062484364415 0.589382325611539 "Sitting" 13 -0.594062484364415 -0.594062484364415 "Sitting"
"1551" 13 -0.614473729477629 0.561630589394226 "Sitting" 13 -0.614473729477629 -0.614473729477629 "Sitting"
"1552" 13 -0.622658251319786 0.55815522726322 "Sitting" 13 -0.622658251319786 -0.622658251319786 "Sitting"
"1553" 13 -0.640350111782888 0.550902341360486 "Sitting" 13 -0.640350111782888 -0.640350111782888 "Sitting"
"1554" 13 -0.654050218181462 0.538573397292493 "Sitting" 13 -0.654050218181462 -0.654050218181462 "Sitting"
"1555" 13 -0.651120968940463 0.542025881820665 "Sitting" 13 -0.651120968940463 -0.651120968940463 "Sitting"
"1556" 13 -0.656490770619251 0.544901484724106 "Sitting" 13 -0.656490770619251 -0.656490770619251 "Sitting"
"1557" 13 -0.648741245626381 0.547707208422886 "Sitting" 13 -0.648741245626381 -0.648741245626381 "Sitting"
"1558" 13 -0.63584292963779 0.556910396228706 "Sitting" 13 -0.63584292963779 -0.63584292963779 "Sitting"
"1559" 13 -0.641230985452228 0.547723615217681 "Sitting" 13 -0.641230985452228 -0.641230985452228 "Sitting"
"1560" 13 -0.656286119902906 0.537333987594331 "Sitting" 13 -0.656286119902906 -0.656286119902906 "Sitting"
"1561" 13 -0.656190877372032 0.536212980442873 "Sitting" 13 -0.656190877372032 -0.656190877372032 "Sitting"
"1562" 13 -0.608756180762905 0.551090671131929 "Sitting" 13 -0.608756180762905 -0.608756180762905 "Sitting"
"1563" 13 -0.629955995267736 0.558918323059577 "Sitting" 13 -0.629955995267736 -0.629955995267736 "Sitting"
"1564" 13 -0.640903879244742 0.540203711622339 "Sitting" 13 -0.640903879244742 -0.640903879244742 "Sitting"
"1565" 13 -0.646029308983348 0.539364406683786 "Sitting" 13 -0.646029308983348 -0.646029308983348 "Sitting"
"1566" 13 -0.652822777556738 0.535356306124178 "Sitting" 13 -0.652822777556738 -0.652822777556738 "Sitting"
"1567" 13 -0.647190084810695 0.537843510274883 "Sitting" 13 -0.647190084810695 -0.647190084810695 "Sitting"
"1568" 13 -0.648227762169875 0.53801150294554 "Sitting" 13 -0.648227762169875 -0.648227762169875 "Sitting"
"1569" 13 -0.643324782865954 0.548415900609116 "Sitting" 13 -0.643324782865954 -0.643324782865954 "Sitting"
"1570" 13 -0.650476160919786 0.538787131987852 "Sitting" 13 -0.650476160919786 -0.650476160919786 "Sitting"
"1571" 13 -0.651311377403922 0.540185738191512 "Sitting" 13 -0.651311377403922 -0.651311377403922 "Sitting"
"1572" 13 -0.649079767520606 0.534105058864215 "Sitting" 13 -0.649079767520606 -0.649079767520606 "Sitting"
"1573" 13 -0.587342396238324 0.54525352526444 "Laying" 13 -0.587342396238324 -0.587342396238324 "Laying"
"1574" 13 -0.617575247569875 0.563657527415956 "Laying" 13 -0.617575247569875 -0.617575247569875 "Laying"
"1575" 13 -0.631763009756613 0.549095161027861 "Laying" 13 -0.631763009756613 -0.631763009756613 "Laying"
"1576" 13 -0.626932793566257 0.551412901945829 "Laying" 13 -0.626932793566257 -0.626932793566257 "Laying"
"1577" 13 -0.620772515236542 0.565779300899726 "Laying" 13 -0.620772515236542 -0.620772515236542 "Laying"
"1578" 13 -0.627598940408271 0.557908596857089 "Laying" 13 -0.627598940408271 -0.627598940408271 "Laying"
"1579" 13 -0.623495523509804 0.568546899119987 "Laying" 13 -0.623495523509804 -0.623495523509804 "Laying"
"1580" 13 -0.627547465712692 0.553157268650229 "Laying" 13 -0.627547465712692 -0.627547465712692 "Laying"
"1581" 13 -0.619276348219608 0.573172110367301 "Laying" 13 -0.619276348219608 -0.619276348219608 "Laying"
"1582" 13 -0.625989781394831 0.559008884406687 "Laying" 13 -0.625989781394831 -0.625989781394831 "Laying"
"1583" 13 -0.625391707716578 0.550239956389074 "Laying" 13 -0.625391707716578 -0.625391707716578 "Laying"
"1584" 13 -0.62737619424902 0.552594208318754 "Laying" 13 -0.62737619424902 -0.62737619424902 "Laying"
"1585" 13 -0.6269867304 0.556490265663672 "Laying" 13 -0.6269867304 -0.6269867304 "Laying"
"1586" 13 -0.625079399304278 0.521701990485237 "Laying" 13 -0.625079399304278 -0.625079399304278 "Laying"
"1587" 13 -0.560604227755615 0.53891678680016 "Laying" 13 -0.560604227755615 -0.560604227755615 "Laying"
"1588" 13 -0.604339907903743 0.56621495194458 "Laying" 13 -0.604339907903743 -0.604339907903743 "Laying"
"1589" 13 -0.633813300571355 0.53560856336672 "Laying" 13 -0.633813300571355 -0.633813300571355 "Laying"
"1590" 13 -0.622745424101961 0.543958820391425 "Laying" 13 -0.622745424101961 -0.622745424101961 "Laying"
"1591" 13 -0.617575287380392 0.556221657199887 "Laying" 13 -0.617575287380392 -0.617575287380392 "Laying"
"1592" 13 -0.632533538954011 0.553849379399434 "Laying" 13 -0.632533538954011 -0.632533538954011 "Laying"
"1593" 13 -0.620939311164884 0.558065446150969 "Laying" 13 -0.620939311164884 -0.620939311164884 "Laying"
"1594" 13 -0.61981544947754 0.557559923195619 "Laying" 13 -0.61981544947754 -0.61981544947754 "Laying"
"1595" 13 -0.617342973121212 0.561808604876828 "Laying" 13 -0.617342973121212 -0.617342973121212 "Laying"
"1596" 13 -0.620992310089483 0.565760564060627 "Laying" 13 -0.620992310089483 -0.620992310089483 "Laying"
"1597" 13 -0.620711646381105 0.560827858604702 "Laying" 13 -0.620711646381105 -0.620711646381105 "Laying"
"1598" 13 -0.615464037227451 0.569988589766634 "Laying" 13 -0.615464037227451 -0.615464037227451 "Laying"
"1599" 13 -0.617438294668806 0.563518463666731 "Laying" 13 -0.617438294668806 -0.617438294668806 "Laying"
"1600" 13 -0.608540552902567 0.582091311040004 "Laying" 13 -0.608540552902567 -0.608540552902567 "Laying"
"1601" 13 -0.619625243915954 0.570526425808919 "Laying" 13 -0.619625243915954 -0.619625243915954 "Laying"
"1602" 13 -0.625030357634403 0.548792918510704 "Laying" 13 -0.625030357634403 -0.625030357634403 "Laying"
"1603" 13 -0.627151760664528 0.536719232470667 "Laying" 13 -0.627151760664528 -0.627151760664528 "Laying"
"1604" 13 -0.643527506262032 0.513660551847778 "Laying" 13 -0.643527506262032 -0.643527506262032 "Laying"
"1605" 13 -0.606111421435294 0.514767850405315 "Laying" 13 -0.606111421435294 -0.606111421435294 "Laying"
"1606" 13 -0.360295797454011 0.46611014067562 "Walking" 13 -0.360295797454011 -0.360295797454011 "Walking"
"1607" 13 -0.322085943031283 0.464675604462348 "Walking" 13 -0.322085943031283 -0.322085943031283 "Walking"
"1608" 13 -0.30409771174902 0.45817246269228 "Walking" 13 -0.30409771174902 -0.30409771174902 "Walking"
"1609" 13 -0.319602298569519 0.462600197578626 "Walking" 13 -0.319602298569519 -0.319602298569519 "Walking"
"1610" 13 -0.324585011437469 0.459160965400989 "Walking" 13 -0.324585011437469 -0.324585011437469 "Walking"
"1611" 13 -0.310834621056845 0.456051489900486 "Walking" 13 -0.310834621056845 -0.310834621056845 "Walking"
"1612" 13 -0.314192755070945 0.450246675028349 "Walking" 13 -0.314192755070945 -0.314192755070945 "Walking"
"1613" 13 -0.287080622512834 0.462718970632329 "Walking" 13 -0.287080622512834 -0.287080622512834 "Walking"
"1614" 13 -0.288262446205455 0.459524805880935 "Walking" 13 -0.288262446205455 -0.288262446205455 "Walking"
"1615" 13 -0.325870719775704 0.469824604847898 "Walking" 13 -0.325870719775704 -0.325870719775704 "Walking"
"1616" 13 -0.295043962320285 0.447694901998523 "Walking" 13 -0.295043962320285 -0.295043962320285 "Walking"
"1617" 13 -0.293873924229055 0.453995596367965 "Walking" 13 -0.293873924229055 -0.293873924229055 "Walking"
"1618" 13 -0.298787720705561 0.449053329306392 "Walking" 13 -0.298787720705561 -0.298787720705561 "Walking"
"1619" 13 -0.300983776380731 0.443450885055035 "Walking" 13 -0.300983776380731 -0.300983776380731 "Walking"
"1620" 13 -0.394424857898217 0.469104140371438 "Walking" 13 -0.394424857898217 -0.394424857898217 "Walking"
"1621" 13 -0.364749039826025 0.456912550939597 "Walking" 13 -0.364749039826025 -0.364749039826025 "Walking"
"1622" 13 -0.333040258636364 0.457619216853619 "Walking" 13 -0.333040258636364 -0.333040258636364 "Walking"
"1623" 13 -0.318134023061822 0.451527779693367 "Walking" 13 -0.318134023061822 -0.318134023061822 "Walking"
"1624" 13 -0.333976888185383 0.45048518317075 "Walking" 13 -0.333976888185383 -0.333976888185383 "Walking"
"1625" 13 -0.327594430503743 0.459917091867009 "Walking" 13 -0.327594430503743 -0.327594430503743 "Walking"
"1626" 13 -0.331900622028877 0.460822729368067 "Walking" 13 -0.331900622028877 -0.331900622028877 "Walking"
"1627" 13 -0.347175173738146 0.465604950648559 "Walking" 13 -0.347175173738146 -0.347175173738146 "Walking"
"1628" 13 -0.312269056414617 0.450491968751666 "Walking" 13 -0.312269056414617 -0.312269056414617 "Walking"
"1629" 13 -0.304601438009982 0.460041592605062 "Walking" 13 -0.304601438009982 -0.304601438009982 "Walking"
"1630" 13 -0.345068459898039 0.460618292629524 "Walking" 13 -0.345068459898039 -0.345068459898039 "Walking"
"1631" 13 -0.344773873954456 0.476609048744462 "Walking" 13 -0.344773873954456 -0.344773873954456 "Walking"
"1632" 13 -0.335570684030749 0.47012571774336 "Walking" 13 -0.335570684030749 -0.335570684030749 "Walking"
"1633" 13 -0.335007099674688 0.45498659510627 "Walking" 13 -0.335007099674688 -0.335007099674688 "Walking"
"1634" 13 -0.323597266634938 0.451385068477787 "Walking" 13 -0.323597266634938 -0.323597266634938 "Walking"
"1635" 13 -0.304898635943779 0.447343017184333 "Walking" 13 -0.304898635943779 -0.304898635943779 "Walking"
"1636" 13 -0.403984032239394 0.484859034756136 "Walking Downstairs" 13 -0.403984032239394 -0.403984032239394 "Walking Downstairs"
"1637" 13 -0.404191098638324 0.474592159243169 "Walking Downstairs" 13 -0.404191098638324 -0.404191098638324 "Walking Downstairs"
"1638" 13 -0.377897087990553 0.465680311444965 "Walking Downstairs" 13 -0.377897087990553 -0.377897087990553 "Walking Downstairs"
"1639" 13 -0.341945802452406 0.457751720125532 "Walking Downstairs" 13 -0.341945802452406 -0.341945802452406 "Walking Downstairs"
"1640" 13 -0.362211994324421 0.459928136029845 "Walking Downstairs" 13 -0.362211994324421 -0.362211994324421 "Walking Downstairs"
"1641" 13 -0.375050168600089 0.468756655408815 "Walking Downstairs" 13 -0.375050168600089 -0.375050168600089 "Walking Downstairs"
"1642" 13 -0.328515240665241 0.464459353920627 "Walking Downstairs" 13 -0.328515240665241 -0.328515240665241 "Walking Downstairs"
"1643" 13 -0.322373905084848 0.456910871304194 "Walking Downstairs" 13 -0.322373905084848 -0.322373905084848 "Walking Downstairs"
"1644" 13 -0.325689868616631 0.457135357200406 "Walking Downstairs" 13 -0.325689868616631 -0.325689868616631 "Walking Downstairs"
"1645" 13 -0.375486845856506 0.46934441465395 "Walking Downstairs" 13 -0.375486845856506 -0.375486845856506 "Walking Downstairs"
"1646" 13 -0.324889253378253 0.471003912262285 "Walking Downstairs" 13 -0.324889253378253 -0.324889253378253 "Walking Downstairs"
"1647" 13 -0.29782813897148 0.468105057205249 "Walking Downstairs" 13 -0.29782813897148 -0.29782813897148 "Walking Downstairs"
"1648" 13 -0.3123915272882 0.467758281264642 "Walking Downstairs" 13 -0.3123915272882 -0.3123915272882 "Walking Downstairs"
"1649" 13 -0.335336413797736 0.456995398315455 "Walking Downstairs" 13 -0.335336413797736 -0.335336413797736 "Walking Downstairs"
"1650" 13 -0.296344985941889 0.456236387208267 "Walking Downstairs" 13 -0.296344985941889 -0.296344985941889 "Walking Downstairs"
"1651" 13 -0.319174313168841 0.46301050013331 "Walking Downstairs" 13 -0.319174313168841 -0.319174313168841 "Walking Downstairs"
"1652" 13 -0.387623213431194 0.470487823215289 "Walking Downstairs" 13 -0.387623213431194 -0.387623213431194 "Walking Downstairs"
"1653" 13 -0.379629103738324 0.471046660635089 "Walking Downstairs" 13 -0.379629103738324 -0.379629103738324 "Walking Downstairs"
"1654" 13 -0.343795318692692 0.469593931771384 "Walking Downstairs" 13 -0.343795318692692 -0.343795318692692 "Walking Downstairs"
"1655" 13 -0.367199415901604 0.473647843544589 "Walking Downstairs" 13 -0.367199415901604 -0.367199415901604 "Walking Downstairs"
"1656" 13 -0.294422751621034 0.471969193415946 "Walking Downstairs" 13 -0.294422751621034 -0.294422751621034 "Walking Downstairs"
"1657" 13 -0.27041664274672 0.478528274424201 "Walking Downstairs" 13 -0.27041664274672 -0.27041664274672 "Walking Downstairs"
"1658" 13 -0.285122661420499 0.452441603777035 "Walking Downstairs" 13 -0.285122661420499 -0.285122661420499 "Walking Downstairs"
"1659" 13 -0.275110126425348 0.451742525914014 "Walking Downstairs" 13 -0.275110126425348 -0.275110126425348 "Walking Downstairs"
"1660" 13 -0.31503477611836 0.451912279244433 "Walking Downstairs" 13 -0.31503477611836 -0.31503477611836 "Walking Downstairs"
"1661" 13 -0.305449742188004 0.457909728830607 "Walking Downstairs" 13 -0.305449742188004 -0.305449742188004 "Walking Downstairs"
"1662" 13 -0.300085665620838 0.458991326491573 "Walking Downstairs" 13 -0.300085665620838 -0.300085665620838 "Walking Downstairs"
"1663" 13 -0.452372080202852 0.486600203473832 "Walking Upstairs" 13 -0.452372080202852 -0.452372080202852 "Walking Upstairs"
"1664" 13 -0.427720478619964 0.490615578739268 "Walking Upstairs" 13 -0.427720478619964 -0.427720478619964 "Walking Upstairs"
"1665" 13 -0.460978913290196 0.492337344147222 "Walking Upstairs" 13 -0.460978913290196 -0.460978913290196 "Walking Upstairs"
"1666" 13 -0.457548337151515 0.481259146097544 "Walking Upstairs" 13 -0.457548337151515 -0.457548337151515 "Walking Upstairs"
"1667" 13 -0.440778615219251 0.47899871129504 "Walking Upstairs" 13 -0.440778615219251 -0.440778615219251 "Walking Upstairs"
"1668" 13 -0.465270134416578 0.486238477422563 "Walking Upstairs" 13 -0.465270134416578 -0.465270134416578 "Walking Upstairs"
"1669" 13 -0.462107073190374 0.479407629691109 "Walking Upstairs" 13 -0.462107073190374 -0.462107073190374 "Walking Upstairs"
"1670" 13 -0.443745206699893 0.474899713305766 "Walking Upstairs" 13 -0.443745206699893 -0.443745206699893 "Walking Upstairs"
"1671" 13 -0.448070118712656 0.481677562390696 "Walking Upstairs" 13 -0.448070118712656 -0.448070118712656 "Walking Upstairs"
"1672" 13 -0.442155923963102 0.490300031152174 "Walking Upstairs" 13 -0.442155923963102 -0.442155923963102 "Walking Upstairs"
"1673" 13 -0.446059221679679 0.485596535476422 "Walking Upstairs" 13 -0.446059221679679 -0.446059221679679 "Walking Upstairs"
"1674" 13 -0.42169145879025 0.484720343491756 "Walking Upstairs" 13 -0.42169145879025 -0.42169145879025 "Walking Upstairs"
"1675" 13 -0.410513943814973 0.493655488466597 "Walking Upstairs" 13 -0.410513943814973 -0.410513943814973 "Walking Upstairs"
"1676" 13 -0.424969935378253 0.482895408425705 "Walking Upstairs" 13 -0.424969935378253 -0.424969935378253 "Walking Upstairs"
"1677" 13 -0.420108329583422 0.473816840649559 "Walking Upstairs" 13 -0.420108329583422 -0.420108329583422 "Walking Upstairs"
"1678" 13 -0.411409404611943 0.486690622304793 "Walking Upstairs" 13 -0.411409404611943 -0.411409404611943 "Walking Upstairs"
"1679" 13 -0.44154332018549 0.482792555602459 "Walking Upstairs" 13 -0.44154332018549 -0.44154332018549 "Walking Upstairs"
"1680" 13 -0.416329198795365 0.472466035243701 "Walking Upstairs" 13 -0.416329198795365 -0.416329198795365 "Walking Upstairs"
"1681" 13 -0.405106141020645 0.471122744118834 "Walking Upstairs" 13 -0.405106141020645 -0.405106141020645 "Walking Upstairs"
"1682" 13 -0.425587764971836 0.485679869213905 "Walking Upstairs" 13 -0.425587764971836 -0.425587764971836 "Walking Upstairs"
"1683" 13 -0.435011339370945 0.489221331806582 "Walking Upstairs" 13 -0.435011339370945 -0.435011339370945 "Walking Upstairs"
"1684" 13 -0.40465867073975 0.476314082784731 "Walking Upstairs" 13 -0.40465867073975 -0.40465867073975 "Walking Upstairs"
"1685" 13 -0.377605350846435 0.477530170625316 "Walking Upstairs" 13 -0.377605350846435 -0.377605350846435 "Walking Upstairs"
"1686" 13 -0.367347354662567 0.452064827073015 "Walking Upstairs" 13 -0.367347354662567 -0.367347354662567 "Walking Upstairs"
"1687" 13 -0.396916664018895 0.454034212718026 "Walking Upstairs" 13 -0.396916664018895 -0.396916664018895 "Walking Upstairs"
"1688" 13 -0.409276276445633 0.46559987865459 "Walking Upstairs" 13 -0.409276276445633 -0.409276276445633 "Walking Upstairs"
"1689" 13 -0.401310014318895 0.470052704178224 "Walking Upstairs" 13 -0.401310014318895 -0.401310014318895 "Walking Upstairs"
"1690" 13 -0.414436760830838 0.475923823225707 "Walking Upstairs" 13 -0.414436760830838 -0.414436760830838 "Walking Upstairs"
"1691" 13 -0.403364753226738 0.479453047141829 "Walking Upstairs" 13 -0.403364753226738 -0.403364753226738 "Walking Upstairs"
"1692" 13 -0.416030395101604 0.480873046639939 "Walking Upstairs" 13 -0.416030395101604 -0.416030395101604 "Walking Upstairs"
"1693" 13 -0.440422576110873 0.48244515887175 "Walking Upstairs" 13 -0.440422576110873 -0.440422576110873 "Walking Upstairs"
"1694" 13 -0.619267664862032 0.517617054681713 "Standing" 13 -0.619267664862032 -0.619267664862032 "Standing"
"1695" 13 -0.630455782864813 0.513830884548582 "Standing" 13 -0.630455782864813 -0.630455782864813 "Standing"
"1696" 13 -0.635778580901604 0.529696708563398 "Standing" 13 -0.635778580901604 -0.635778580901604 "Standing"
"1697" 13 -0.624983921763583 0.522604958864552 "Standing" 13 -0.624983921763583 -0.624983921763583 "Standing"
"1698" 13 -0.622258535119964 0.532972754857799 "Standing" 13 -0.622258535119964 -0.622258535119964 "Standing"
"1699" 13 -0.647907166679323 0.535180370664222 "Standing" 13 -0.647907166679323 -0.647907166679323 "Standing"
"1700" 13 -0.655952402438146 0.526678133474034 "Standing" 13 -0.655952402438146 -0.655952402438146 "Standing"
"1701" 13 -0.649165519976791 0.531791597751307 "Standing" 13 -0.649165519976791 -0.649165519976791 "Standing"
"1702" 13 -0.650262118224421 0.53055069114491 "Standing" 13 -0.650262118224421 -0.650262118224421 "Standing"
"1703" 13 -0.649417988484848 0.527667128752539 "Standing" 13 -0.649417988484848 -0.649417988484848 "Standing"
"1704" 13 -0.647570126103512 0.525048035016618 "Standing" 13 -0.647570126103512 -0.647570126103512 "Standing"
"1705" 13 -0.648911139110107 0.532565113035572 "Standing" 13 -0.648911139110107 -0.648911139110107 "Standing"
"1706" 13 -0.651023685852763 0.529838513648607 "Standing" 13 -0.651023685852763 -0.651023685852763 "Standing"
"1707" 13 -0.648458363430731 0.52927253554642 "Standing" 13 -0.648458363430731 -0.648458363430731 "Standing"
"1708" 13 -0.612198097277184 0.535437920553237 "Standing" 13 -0.612198097277184 -0.612198097277184 "Standing"
"1709" 13 -0.650493802295241 0.531820970068825 "Standing" 13 -0.650493802295241 -0.650493802295241 "Standing"
"1710" 13 -0.64302937871344 0.536951331723026 "Standing" 13 -0.64302937871344 -0.64302937871344 "Standing"
"1711" 13 -0.649274654302086 0.540435942924955 "Standing" 13 -0.649274654302086 -0.649274654302086 "Standing"
"1712" 13 -0.645299687019875 0.532947831078874 "Standing" 13 -0.645299687019875 -0.645299687019875 "Standing"
"1713" 13 -0.645425930609893 0.532796882296348 "Standing" 13 -0.645425930609893 -0.645425930609893 "Standing"
"1714" 13 -0.643884178318182 0.54137638344274 "Standing" 13 -0.643884178318182 -0.643884178318182 "Standing"
"1715" 13 -0.651432461620071 0.537663800965454 "Standing" 13 -0.651432461620071 -0.651432461620071 "Standing"
"1716" 13 -0.651704622435241 0.540112810415001 "Standing" 13 -0.651704622435241 -0.651704622435241 "Standing"
"1717" 13 -0.656653393214795 0.530119891453372 "Standing" 13 -0.656653393214795 -0.656653393214795 "Standing"
"1718" 13 -0.652463561308431 0.525558417153182 "Standing" 13 -0.652463561308431 -0.652463561308431 "Standing"
"1719" 13 -0.651007579501426 0.529782917820089 "Standing" 13 -0.651007579501426 -0.651007579501426 "Standing"
"1720" 13 -0.634794249701783 0.556612980320522 "Standing" 13 -0.634794249701783 -0.634794249701783 "Standing"
"1721" 13 -0.640586216673797 0.544387804738739 "Standing" 13 -0.640586216673797 -0.640586216673797 "Standing"
"1722" 13 -0.644287277816578 0.543608584524695 "Standing" 13 -0.644287277816578 -0.644287277816578 "Standing"
"1723" 13 -0.646937184098289 0.536591558661971 "Standing" 13 -0.646937184098289 -0.646937184098289 "Standing"
"1724" 13 -0.607234185445276 0.543034836435287 "Sitting" 13 -0.607234185445276 -0.607234185445276 "Sitting"
"1725" 13 -0.626901315808378 0.542638554828878 "Sitting" 13 -0.626901315808378 -0.626901315808378 "Sitting"
"1726" 13 -0.639937710277825 0.540386778200163 "Sitting" 13 -0.639937710277825 -0.639937710277825 "Sitting"
"1727" 13 -0.652389790560963 0.529103790590063 "Sitting" 13 -0.652389790560963 -0.652389790560963 "Sitting"
"1728" 13 -0.656094120826738 0.524172457024617 "Sitting" 13 -0.656094120826738 -0.656094120826738 "Sitting"
"1729" 13 -0.644972431895544 0.53880565899926 "Sitting" 13 -0.644972431895544 -0.644972431895544 "Sitting"
"1730" 13 -0.646853725961426 0.546646521915368 "Sitting" 13 -0.646853725961426 -0.646853725961426 "Sitting"
"1731" 13 -0.643752945185205 0.548369803167108 "Sitting" 13 -0.643752945185205 -0.643752945185205 "Sitting"
"1732" 13 -0.651696899439216 0.543106152927662 "Sitting" 13 -0.651696899439216 -0.651696899439216 "Sitting"
"1733" 13 -0.647826897001961 0.54810837224336 "Sitting" 13 -0.647826897001961 -0.647826897001961 "Sitting"
"1734" 13 -0.601453764274153 0.527667890834659 "Sitting" 13 -0.601453764274153 -0.601453764274153 "Sitting"
"1735" 13 -0.633751896727451 0.538178419356925 "Sitting" 13 -0.633751896727451 -0.633751896727451 "Sitting"
"1736" 13 -0.63417219291303 0.543983730151812 "Sitting" 13 -0.63417219291303 -0.63417219291303 "Sitting"
"1737" 13 -0.640164962517112 0.540363089637878 "Sitting" 13 -0.640164962517112 -0.640164962517112 "Sitting"
"1738" 13 -0.653256768301622 0.532468743225189 "Sitting" 13 -0.653256768301622 -0.653256768301622 "Sitting"
"1739" 13 -0.655036582531194 0.530867861755681 "Sitting" 13 -0.655036582531194 -0.655036582531194 "Sitting"
"1740" 13 -0.645004435773975 0.543629975713848 "Sitting" 13 -0.645004435773975 -0.645004435773975 "Sitting"
"1741" 13 -0.63242243486221 0.554657239365319 "Sitting" 13 -0.63242243486221 -0.63242243486221 "Sitting"
"1742" 13 -0.633178912026381 0.555651388296189 "Sitting" 13 -0.633178912026381 -0.633178912026381 "Sitting"
"1743" 13 -0.637522858665169 0.546128631347854 "Sitting" 13 -0.637522858665169 -0.637522858665169 "Sitting"
